partition,index,nodegr,black,hisp,age_20s,age_30s,age_40s,age_50s,educ,married,u74,u75,Treatment,Outcome,Propensity,Proba_if_Treated,Proba_if_Untreated,CATE,Recommendation
train,307,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9782861984205309e-01,9.5570552349090576e-01,7.3906421661376953e-01,2.1664130687713623e-01,1.0000000000000000e+00
train,308,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4610539680040312e-01,8.3514124155044556e-01,3.6567237973213196e-01,4.6946886181831360e-01,1.0000000000000000e+00
train,309,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,310,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.1977419831855181e-01,6.9739371538162231e-01,5.9536534547805786e-01,1.0202836990356445e-01,0.0000000000000000e+00
train,311,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,0.0000000000000000e+00
train,312,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6071618739577656e-01,8.3326607942581177e-01,3.2992473244667053e-01,5.0334131717681885e-01,1.0000000000000000e+00
train,313,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,314,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.3361560748699054e-01,7.9684871435165405e-01,4.8312389850616455e-01,3.1372481584548950e-01,1.0000000000000000e+00
train,315,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,316,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.3000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,5.1673664109853557e-01,5.5779665708541870e-01,9.5266580581665039e-01,-3.9486914873123169e-01,0.0000000000000000e+00
train,317,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,9.8996990919113159e-01,6.9933748245239258e-01,2.9063242673873901e-01,1.0000000000000000e+00
train,318,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.5879701295603703e-01,7.9852735996246338e-01,5.3794372081756592e-01,2.6058363914489746e-01,1.0000000000000000e+00
train,319,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.3000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.1673664109853557e-01,8.7265253067016602e-01,9.9319356679916382e-01,-1.2054103612899780e-01,0.0000000000000000e+00
train,320,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.8730287116830027e-01,6.6702902317047119e-01,5.8558744192123413e-01,8.1441581249237061e-02,0.0000000000000000e+00
train,321,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2435434213366565e-01,5.6444448232650757e-01,6.7772483825683594e-01,-1.1328035593032837e-01,0.0000000000000000e+00
train,322,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.1284945273351376e-01,3.6376139521598816e-01,8.0324614048004150e-01,-4.3948474526405334e-01,0.0000000000000000e+00
train,323,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.3061273382273885e-01,9.1947805881500244e-01,8.1583446264266968e-01,1.0364359617233276e-01,0.0000000000000000e+00
train,324,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,9.8981827497482300e-01,8.8416469097137451e-01,1.0565358400344849e-01,0.0000000000000000e+00
train,325,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1977419831855181e-01,5.9004485607147217e-01,5.7295423746109009e-01,1.7090618610382080e-02,0.0000000000000000e+00
train,326,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,9.9741625785827637e-01,2.6391819119453430e-01,7.3349809646606445e-01,1.0000000000000000e+00
train,327,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,0.0000000000000000e+00
train,328,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.4051824477777259e-01,9.4283205270767212e-01,7.9688203334808350e-01,1.4595001935958862e-01,1.0000000000000000e+00
train,329,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,330,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,7.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.8052019409381410e-01,6.2768340110778809e-01,6.8526029586791992e-01,-5.7576894760131836e-02,0.0000000000000000e+00
train,331,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,1.3000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.7723741848740449e-01,9.0498095750808716e-01,5.3279292583465576e-01,3.7218803167343140e-01,1.0000000000000000e+00
train,332,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2896836156794690e-01,9.4155824184417725e-01,2.8681495785713196e-01,6.5474331378936768e-01,1.0000000000000000e+00
train,333,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,334,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,8.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.5922930955037109e-01,9.7051888704299927e-01,7.8007745742797852e-01,1.9044142961502075e-01,1.0000000000000000e+00
train,335,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.0777387395160825e-01,6.6514468193054199e-01,5.7500422000885010e-01,9.0140461921691895e-02,0.0000000000000000e+00
train,336,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
train,337,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,6.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.2305536076252742e-01,4.6842712163925171e-01,4.3862980604171753e-01,2.9797315597534180e-02,0.0000000000000000e+00
train,338,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,5.0998861153814501e-01,7.0249134302139282e-01,7.8118008375167847e-01,-7.8688740730285645e-02,0.0000000000000000e+00
train,339,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.3361560748699054e-01,4.1973605751991272e-01,8.6351162195205688e-01,-4.4377556443214417e-01,0.0000000000000000e+00
train,340,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,341,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,0.0000000000000000e+00
train,342,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,343,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
train,344,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.4366408385136444e-01,8.8432061672210693e-01,5.0181412696838379e-01,3.8250648975372314e-01,1.0000000000000000e+00
train,345,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.2547702292521966e-01,6.8175941705703735e-01,8.2064855098724365e-01,-1.3888913393020630e-01,0.0000000000000000e+00
train,346,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
train,347,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.5894846692197988e-01,9.7116929292678833e-01,4.9194055795669556e-01,4.7922873497009277e-01,1.0000000000000000e+00
train,348,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.1446098379762336e-01,6.5594965219497681e-01,7.5523096323013306e-01,-9.9281311035156250e-02,0.0000000000000000e+00
train,349,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,1,0,0,9.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5695602495669512e-01,9.9619185924530029e-01,3.4091424942016602e-01,6.5527760982513428e-01,1.0000000000000000e+00
train,350,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,351,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,5.9743325304494177e-01,7.1874105930328369e-01,9.0070712566375732e-01,-1.8196606636047363e-01,0.0000000000000000e+00
train,352,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.2050596777653354e-01,9.4099342823028564e-01,7.0827168226242065e-01,2.3272174596786499e-01,1.0000000000000000e+00
train,353,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,354,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.9177903248093846e-01,7.9392182826995850e-01,5.2104914188385010e-01,2.7287268638610840e-01,1.0000000000000000e+00
train,355,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.7068113801288682e-01,7.3423445224761963e-01,8.0348318815231323e-01,-6.9248735904693604e-02,0.0000000000000000e+00
test,0,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
test,1,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,2.5683958610470464e-01,9.8866838216781616e-01,9.1176217794418335e-01,7.6906204223632812e-02,0.0000000000000000e+00
test,2,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
test,3,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.7639793998259347e-01,7.5692278146743774e-01,3.1444135308265686e-01,4.4248142838478088e-01,1.0000000000000000e+00
test,4,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.8283295658128953e-01,8.6060988903045654e-01,4.4443708658218384e-01,4.1617280244827271e-01,1.0000000000000000e+00
test,5,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.3061273382273885e-01,9.1947805881500244e-01,8.1583446264266968e-01,1.0364359617233276e-01,0.0000000000000000e+00
test,6,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
test,7,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.1775107640348182e-01,9.6888452768325806e-01,9.0166300535202026e-01,6.7221522331237793e-02,0.0000000000000000e+00
test,8,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,1.0000000000000000e+00
test,9,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0998861153814501e-01,7.0249134302139282e-01,7.8118008375167847e-01,-7.8688740730285645e-02,0.0000000000000000e+00
test,10,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.4051824477777259e-01,7.4237579107284546e-01,5.6702619791030884e-01,1.7534959316253662e-01,1.0000000000000000e+00
test,11,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.9747687606382017e-01,9.9277049303054810e-01,6.9933748245239258e-01,2.9343301057815552e-01,1.0000000000000000e+00
test,12,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
test,13,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.6000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.7756882311265014e-01,9.2715293169021606e-01,6.8389463424682617e-01,2.4325829744338989e-01,1.0000000000000000e+00
test,14,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.5478923351234071e-01,8.3380466699600220e-01,6.4641261100769043e-01,1.8739205598831177e-01,1.0000000000000000e+00
test,15,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
test,16,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
test,17,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.7068113801288682e-01,7.3423445224761963e-01,8.0348318815231323e-01,-6.9248735904693604e-02,0.0000000000000000e+00
test,18,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2435434213366565e-01,7.4653965234756470e-01,5.6379717588424683e-01,1.8274247646331787e-01,1.0000000000000000e+00
test,19,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,9.8981827497482300e-01,8.8416469097137451e-01,1.0565358400344849e-01,0.0000000000000000e+00
test,20,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
test,21,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.8653717374670680e-01,7.2880709171295166e-01,5.4385071992874146e-01,1.8495637178421021e-01,1.0000000000000000e+00
test,22,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
test,23,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.0777387395160825e-01,6.6514468193054199e-01,5.7500422000885010e-01,9.0140461921691895e-02,0.0000000000000000e+00
test,24,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.0474542545474654e-01,7.1629160642623901e-01,5.9531861543655396e-01,1.2097299098968506e-01,1.0000000000000000e+00
test,25,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.5000195404772094e-01,9.5591562986373901e-01,8.2529014348983765e-01,1.3062548637390137e-01,1.0000000000000000e+00
test,26,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.5000195404772094e-01,9.5591562986373901e-01,8.2529014348983765e-01,1.3062548637390137e-01,1.0000000000000000e+00
test,27,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.1446098379762336e-01,7.4397957324981689e-01,4.5181792974472046e-01,2.9216164350509644e-01,1.0000000000000000e+00
